1110 15 6235
539 5 77.75148010253906 440.2555236816406 
539 3 100.20531463623047 427.8371887207031 
540 6 64.85807800292969 454.77264404296875 
540 4 95.26954650878906 443.0847473144531 
540 7 47.76667022705078 440.8358154296875 
540 5 78.27153015136719 439.53729248046875 
540 3 100.54026794433594 427.5372619628906 
541 6 64.7530288696289 454.461669921875 
541 4 94.95092010498047 442.90045166015625 
541 7 47.806846618652344 440.6614685058594 
541 5 78.1175765991211 439.3269348144531 
541 3 100.28527069091797 427.5181579589844 
542 6 65.11602020263672 454.46954345703125 
542 4 95.29692840576172 442.9716491699219 
542 7 48.2062873840332 440.6897277832031 
542 5 78.48870849609375 439.3940124511719 
542 3 100.64704132080078 427.6064453125 
543 6 65.8582763671875 454.5661315917969 
543 4 95.89851379394531 443.0149230957031 
543 7 48.99809265136719 440.9251708984375 
543 5 79.17797088623047 439.61151123046875 
543 3 101.07910919189453 427.69708251953125 
544 6 66.430419921875 454.5247497558594 
544 4 96.50556945800781 443.0526428222656 
544 7 49.54390335083008 440.81610107421875 
544 5 79.66248321533203 439.521484375 
544 3 101.6968765258789 427.74951171875 
545 6 67.40609741210938 454.6256103515625 
545 4 97.36616516113281 443.05792236328125 
545 7 50.66708755493164 441.0455322265625 
545 5 80.63397979736328 439.6576232910156 
545 3 102.48432922363281 427.6861267089844 
546 6 68.48262786865234 455.37762451171875 
546 4 98.33800506591797 443.5583190917969 
546 7 51.595298767089844 441.7795715332031 
546 5 81.6683349609375 440.39898681640625 
546 3 103.44528198242188 428.49188232421875 
547 6 70.048095703125 456.886474609375 
547 4 99.86502075195312 445.0635986328125 
547 7 53.13666534423828 443.41448974609375 
547 5 83.33428192138672 441.910888671875 
547 3 104.8681869506836 429.682861328125 
548 6 72.03489685058594 458.3753356933594 
548 4 101.83949279785156 446.195556640625 
548 7 55.004634857177734 444.9632263183594 
548 5 85.25505828857422 442.99151611328125 
548 3 106.81824493408203 431.1809997558594 
549 6 73.98634338378906 458.98834228515625 
549 4 103.75135803222656 446.89764404296875 
549 7 56.96209716796875 445.7042541503906 
549 5 87.18248748779297 443.82855224609375 
549 3 108.59244537353516 431.4932861328125 
550 6 75.02525329589844 459.25128173828125 
550 4 104.7762451171875 447.1384582519531 
550 7 57.97698974609375 445.97998046875 
550 5 88.29158782958984 444.206787109375 
550 3 109.67388153076172 431.748046875 
551 6 76.02980041503906 459.8607177734375 
551 4 105.74215698242188 447.5494384765625 
551 7 58.99927520751953 446.5592956542969 
551 5 89.23482513427734 444.6282043457031 
551 3 110.63372802734375 432.24957275390625 
552 6 76.8551254272461 461.02850341796875 
552 4 106.68485260009766 448.7992248535156 
552 7 59.7028923034668 447.62548828125 
552 5 90.0506591796875 445.8973693847656 
552 3 111.41194915771484 433.44598388671875 
553 6 77.53056335449219 462.4078369140625 
553 4 107.18212127685547 449.869384765625 
553 7 60.360618591308594 448.8538818359375 
553 5 90.70954895019531 446.87030029296875 
553 9 49.50422668457031 440.49713134765625 
553 3 111.85751342773438 434.55084228515625 
554 6 78.20458221435547 463.99273681640625 
554 4 107.97879028320312 451.47027587890625 
554 7 61.06395721435547 450.5789489746094 
554 5 91.47845458984375 448.634033203125 
554 3 112.7552261352539 435.91314697265625 
555 6 237.3188934326172 365.964599609375 
555 8 218.30938720703125 364.5032958984375 
555 9 215.20346069335938 356.3913879394531 
555 7 227.9120635986328 359.28863525390625 
555 5 243.42819213867188 357.5308532714844 
556 6 236.9727020263672 365.73345947265625 
556 8 217.97694396972656 364.170654296875 
556 5 243.0186309814453 357.49139404296875 
556 9 214.7065887451172 356.27874755859375 
556 7 227.52845764160156 359.2373352050781 
557 6 236.8910369873047 366.51470947265625 
557 8 217.64321899414062 364.63641357421875 
557 9 214.56887817382812 356.5828857421875 
557 5 242.9879608154297 357.9411926269531 
557 7 227.49647521972656 359.5371398925781 
558 6 236.95748901367188 368.1305236816406 
558 8 217.55978393554688 366.4755554199219 
558 9 214.51658630371094 358.4311218261719 
558 5 242.9763946533203 359.66357421875 
558 7 227.47738647460938 361.425048828125 
559 6 236.1038818359375 369.950927734375 
559 8 216.92855834960938 368.25341796875 
559 9 213.69461059570312 360.23876953125 
559 5 242.3079376220703 361.5357666015625 
559 7 226.58482360839844 363.19610595703125 
560 6 235.89454650878906 371.23052978515625 
560 8 216.44650268554688 369.4439697265625 
560 9 213.28260803222656 361.17999267578125 
560 5 241.98641967773438 362.67547607421875 
560 7 226.29971313476562 363.9053649902344 
561 6 235.75643920898438 371.904052734375 
561 8 216.12103271484375 370.17034912109375 
561 5 241.82553100585938 363.4471435546875 
561 9 213.10446166992188 361.86016845703125 
561 7 226.1756134033203 365.0552673339844 
562 8 216.27932739257812 370.41668701171875 
562 9 213.17430114746094 362.1732177734375 
562 6 235.76992797851562 372.2633972167969 
562 5 241.97445678710938 363.7049560546875 
562 7 226.28887939453125 365.31597900390625 
563 6 235.94554138183594 372.1956481933594 
563 8 216.4851531982422 370.4636535644531 
563 9 213.47817993164062 361.9709777832031 
563 5 242.16787719726562 363.72528076171875 
563 7 226.49069213867188 365.3284912109375 
564 6 235.6691436767578 372.3959655761719 
564 8 216.19845581054688 370.2982482910156 
564 9 213.1685791015625 361.9368896484375 
564 5 241.97894287109375 363.80419921875 
564 7 226.33163452148438 365.31005859375 
565 6 235.6734161376953 372.480712890625 
565 8 216.23031616210938 370.3971862792969 
565 9 213.26165771484375 362.1689453125 
565 5 242.01373291015625 363.9251403808594 
565 7 226.3566131591797 365.3934326171875 
566 6 235.90594482421875 372.2180480957031 
566 8 216.4318389892578 370.3436584472656 
566 9 213.48426818847656 361.7314147949219 
566 5 242.140869140625 363.75811767578125 
566 7 226.49465942382812 365.30804443359375 
567 6 236.13568115234375 371.81805419921875 
567 8 216.76254272460938 370.0408935546875 
567 9 213.7115020751953 361.50701904296875 
567 5 242.49728393554688 363.4701843261719 
567 7 226.7311248779297 364.6828918457031 
568 6 236.19139099121094 371.7024841308594 
568 8 216.7232208251953 369.5679931640625 
568 9 213.9044647216797 361.2833251953125 
568 5 242.57400512695312 363.4150085449219 
568 7 226.79029846191406 364.40087890625 
569 6 236.38674926757812 371.6215515136719 
569 8 217.0338134765625 369.5709228515625 
569 9 214.0167236328125 361.0526123046875 
569 5 242.66455078125 363.45050048828125 
569 7 227.0224609375 364.2606506347656 
570 6 236.2706756591797 371.4988708496094 
570 8 216.93450927734375 369.3207092285156 
570 9 214.03004455566406 360.9350280761719 
570 5 242.61221313476562 363.2410888671875 
570 7 226.95758056640625 363.99462890625 
571 6 235.36138916015625 371.6740417480469 
571 8 215.94947814941406 369.58282470703125 
571 9 213.0196990966797 361.070068359375 
571 5 241.66619873046875 363.443603515625 
571 7 225.99339294433594 364.41204833984375 
572 8 214.66612243652344 370.2037353515625 
572 6 234.00369262695312 372.17523193359375 
572 5 240.38088989257812 363.7000427246094 
572 9 211.7067413330078 361.569091796875 
572 7 224.70504760742188 365.1213073730469 
573 6 232.2880096435547 372.9855651855469 
573 8 212.97921752929688 370.68988037109375 
573 9 210.04376220703125 362.2938232421875 
573 7 223.10630798339844 365.5623779296875 
573 5 238.79229736328125 364.2915954589844 
574 6 230.26434326171875 373.59637451171875 
574 8 210.63299560546875 371.5335388183594 
574 9 207.8570098876953 363.12408447265625 
574 5 236.62091064453125 365.29388427734375 
574 7 220.7029266357422 366.41180419921875 
575 6 228.0712432861328 373.9161376953125 
575 8 208.5371856689453 372.31805419921875 
575 9 205.50445556640625 363.5810241699219 
575 5 234.52490234375 365.40838623046875 
575 7 218.6116485595703 367.03656005859375 
576 6 226.07139587402344 374.2956237792969 
576 8 206.41143798828125 372.50506591796875 
576 9 203.2965545654297 364.13372802734375 
576 5 232.46749877929688 365.5815734863281 
576 7 216.50294494628906 367.4402160644531 
577 6 223.92269897460938 374.85223388671875 
577 8 204.01834106445312 372.9640808105469 
577 9 201.16355895996094 364.5537414550781 
577 5 230.3457794189453 365.7942199707031 
577 7 214.4155731201172 367.5726623535156 
578 8 202.25758361816406 372.44647216796875 
578 9 199.07058715820312 363.9144287109375 
578 6 221.9912872314453 374.1484069824219 
578 5 228.49703979492188 365.4874572753906 
578 7 212.42874145507812 367.33203125 
579 6 221.1141357421875 373.3376159667969 
579 8 201.18838500976562 371.5457763671875 
579 9 198.15924072265625 363.0090026855469 
579 5 227.5480194091797 364.55169677734375 
579 7 211.485595703125 365.95672607421875 
580 6 220.019775390625 373.1769104003906 
580 8 200.0457763671875 371.177734375 
580 9 197.1692352294922 362.6754455566406 
580 5 226.56634521484375 364.178466796875 
580 7 210.44158935546875 365.609375 
581 6 217.87075805664062 373.3616943359375 
581 8 197.84078979492188 371.2724304199219 
581 9 194.88742065429688 362.60614013671875 
581 5 224.4920654296875 364.5184326171875 
581 7 208.26217651367188 365.7074890136719 
582 6 213.13453674316406 374.8785400390625 
582 8 192.95712280273438 372.21533203125 
582 9 190.278076171875 363.4996032714844 
582 5 220.14418029785156 365.8879089355469 
582 7 203.6014862060547 367.2235412597656 
583 6 212.6526641845703 377.2095642089844 
583 8 192.09071350097656 374.1609191894531 
583 9 189.5143585205078 365.3426513671875 
583 5 219.8073272705078 368.15594482421875 
583 7 202.98851013183594 369.149658203125 
584 8 194.66314697265625 374.3612365722656 
584 9 191.99867248535156 365.2694396972656 
584 6 215.30389404296875 377.3524475097656 
584 5 222.46905517578125 368.50128173828125 
584 7 205.74310302734375 369.212158203125 
585 8 196.75283813476562 373.5286865234375 
585 9 194.17889404296875 364.3492126464844 
585 6 217.58883666992188 376.45574951171875 
585 5 224.8415985107422 367.6181335449219 
585 7 208.04283142089844 367.98931884765625 
586 6 220.017822265625 373.5394287109375 
586 8 199.03175354003906 370.8077697753906 
586 9 196.30950927734375 361.6022033691406 
586 5 227.25465393066406 365.0570068359375 
586 7 210.44094848632812 365.4356384277344 
587 6 222.77561950683594 371.8454284667969 
587 8 201.56451416015625 369.3621826171875 
587 5 229.847412109375 363.3741149902344 
587 9 198.81842041015625 360.16650390625 
587 7 212.9777069091797 363.59625244140625 
588 6 224.85682678222656 372.08935546875 
588 8 203.37709045410156 369.5758056640625 
588 5 231.77330017089844 363.4429931640625 
588 9 200.4077911376953 360.56329345703125 
588 7 214.9111328125 363.7254638671875 
589 6 223.66574096679688 373.4554748535156 
589 8 202.14173889160156 371.0240478515625 
589 9 199.0662841796875 361.6841735839844 
589 5 230.76654052734375 364.3876037597656 
589 7 213.83766174316406 365.00811767578125 
590 8 199.03302001953125 371.7021179199219 
590 5 227.94630432128906 365.6950378417969 
590 9 196.07266235351562 362.6694030761719 
590 6 220.82801818847656 374.752685546875 
590 7 210.95230102539062 365.81024169921875 
591 6 219.56277465820312 375.6930847167969 
591 8 197.7719268798828 372.8663330078125 
591 5 226.92251586914062 367.03558349609375 
591 9 194.85110473632812 363.4461669921875 
591 7 209.78958129882812 367.0041198730469 
592 6 217.61788940429688 377.6749267578125 
592 8 195.50863647460938 374.48236083984375 
592 9 192.84170532226562 365.0520324707031 
592 5 225.16445922851562 369.1282958984375 
592 7 207.88848876953125 368.6495056152344 
593 6 217.24964904785156 378.39385986328125 
593 8 194.8307342529297 375.133544921875 
593 5 224.70016479492188 369.5169982910156 
593 9 192.002197265625 365.4344482421875 
593 7 207.3199462890625 369.2301330566406 
594 6 218.66200256347656 377.57684326171875 
594 5 226.10433959960938 368.6886291503906 
594 9 193.04595947265625 365.2545166015625 
594 8 196.05145263671875 374.8500671386719 
594 7 208.67172241210938 368.473388671875 
595 6 220.8709716796875 377.02545166015625 
595 8 198.00889587402344 374.2955322265625 
595 5 227.9461212158203 367.6016845703125 
595 9 194.74313354492188 364.898193359375 
595 7 210.5511932373047 367.6159973144531 
596 6 226.08230590820312 372.1498107910156 
596 8 203.11288452148438 370.22467041015625 
596 5 232.82662963867188 363.11663818359375 
596 9 199.5051727294922 361.1833801269531 
596 7 215.55758666992188 363.4508972167969 
597 6 231.71893310546875 365.4873962402344 
597 8 208.96983337402344 363.82427978515625 
597 5 238.14010620117188 356.29571533203125 
597 9 205.0527801513672 354.927490234375 
597 7 221.26637268066406 356.9840087890625 
598 6 238.02398681640625 358.67877197265625 
598 8 215.38290405273438 357.3216247558594 
598 5 244.2134246826172 349.5376281738281 
598 7 227.53936767578125 349.77655029296875 
598 9 211.2222137451172 348.1109313964844 
599 6 246.4708251953125 350.8515930175781 
599 8 224.00367736816406 349.5638122558594 
599 10 215.50230407714844 346.488525390625 
599 5 252.337158203125 341.6505432128906 
599 9 219.78826904296875 341.0332946777344 
599 7 236.01011657714844 342.1676025390625 
600 6 253.9205780029297 345.27227783203125 
600 5 259.5972900390625 336.4029541015625 
600 9 227.21815490722656 335.6308288574219 
600 8 231.58120727539062 344.1344299316406 
600 7 243.5084228515625 337.0074768066406 
601 6 258.099609375 342.8434753417969 
601 10 227.49563598632812 338.4781799316406 
601 5 263.8787841796875 334.09295654296875 
601 9 231.61976623535156 333.1624755859375 
601 8 235.97671508789062 341.4278564453125 
601 7 247.87908935546875 334.2346496582031 
602 6 262.6312561035156 337.82464599609375 
602 5 268.3216247558594 329.5022888183594 
602 8 240.58132934570312 336.7984313964844 
602 7 252.536865234375 329.5323791503906 
602 9 236.33314514160156 328.0927734375 
603 6 265.5010681152344 335.9179992675781 
603 5 271.13934326171875 327.76959228515625 
603 9 239.49493408203125 326.2572021484375 
603 8 243.6671905517578 334.750244140625 
603 7 255.5654296875 327.6136169433594 
604 6 266.65240478515625 337.4672546386719 
604 10 236.5 332.51507568359375 
604 5 272.2247619628906 329.2475280761719 
604 9 240.95164489746094 327.6039123535156 
604 8 245.1120147705078 335.7223205566406 
604 7 256.9161376953125 329.26361083984375 
605 6 267.7886962890625 339.873046875 
605 5 273.2576904296875 331.724853515625 
605 9 242.18038940429688 329.8537902832031 
605 8 246.37855529785156 338.1280822753906 
605 7 258.1610412597656 331.6629333496094 
606 6 269.3714599609375 343.4742431640625 
606 8 248.1431121826172 341.5960693359375 
606 5 274.80364990234375 335.1177978515625 
606 10 239.49847412109375 338.4824523925781 
606 7 259.75445556640625 335.41522216796875 
606 9 244.02349853515625 333.4959716796875 
607 6 272.5509948730469 348.31451416015625 
607 5 277.9554748535156 340.07635498046875 
607 8 251.4453125 346.6164245605469 
607 7 263.180419921875 340.17596435546875 
607 9 247.19229125976562 338.0486145019531 
608 6 276.57598876953125 353.74822998046875 
608 8 255.47323608398438 351.8028259277344 
608 5 281.8798522949219 345.3276062011719 
608 10 246.50222778320312 348.47430419921875 
608 9 251.34039306640625 343.5457458496094 
608 7 267.28839111328125 345.7437438964844 
609 6 282.8699951171875 360.1191711425781 
609 8 261.6455383300781 358.3009338378906 
609 5 287.97161865234375 351.4787902832031 
609 10 252.5 354.4923095703125 
609 7 273.48480224609375 352.1347351074219 
609 9 257.33172607421875 349.6399230957031 
610 6 286.1618347167969 368.0456848144531 
610 8 265.1737365722656 366.0683288574219 
610 5 291.2628479003906 359.2398376464844 
610 7 277.02191162109375 360.1241760253906 
610 9 260.70330810546875 357.5233154296875 
611 6 291.8989562988281 374.7196960449219 
611 8 270.6597595214844 373.1317138671875 
611 5 296.7644348144531 365.6022033691406 
611 10 261.3139953613281 368.2323913574219 
611 7 282.527099609375 367.21539306640625 
611 9 266.2153625488281 363.9737854003906 
612 6 296.42938232421875 381.0701599121094 
612 8 275.3560791015625 379.46551513671875 
612 5 301.14593505859375 371.7509765625 
612 10 265.4970397949219 374.4756164550781 
612 7 287.2340393066406 373.49774169921875 
612 9 270.5879211425781 370.5482482910156 
613 6 301.5000305175781 386.5129089355469 
613 8 280.2370300292969 385.3049011230469 
613 5 306.06903076171875 377.05328369140625 
613 11 268.46484375 371.7414245605469 
613 10 270.459228515625 380.16314697265625 
613 7 292.25775146484375 379.3116760253906 
613 9 275.49822998046875 375.9970397949219 
614 6 309.35595703125 389.49420166015625 
614 8 287.88250732421875 388.21697998046875 
614 5 313.5068054199219 379.9398193359375 
614 11 275.49615478515625 374.51324462890625 
614 10 277.4983215332031 382.502197265625 
614 7 299.8619384765625 382.0308837890625 
614 9 282.94000244140625 379.43017578125 
615 6 316.056640625 390.9494323730469 
615 8 294.62908935546875 389.97601318359375 
615 7 306.6353454589844 383.7613830566406 
615 5 320.21392822265625 381.1186828613281 
615 11 281.5301513671875 376.4963684082031 
615 10 283.9412841796875 384.54547119140625 
615 9 289.5199890136719 381.3877868652344 
616 6 321.8114318847656 393.2878723144531 
616 8 300.4928283691406 392.8818054199219 
616 5 325.7778625488281 383.2519836425781 
616 11 287.0150146484375 378.5433654785156 
616 10 289.44921875 387.0908203125 
616 7 312.4652404785156 386.3073425292969 
616 9 295.1840515136719 383.6561279296875 
617 6 324.26080322265625 396.4117431640625 
617 8 302.57318115234375 395.6971435546875 
617 7 314.6253967285156 389.5076599121094 
617 5 328.1767578125 386.4306945800781 
617 11 289.1123962402344 381.7143859863281 
617 10 291.4971008300781 390.4666442871094 
617 9 297.36700439453125 386.9808654785156 
618 6 326.1659240722656 398.5956726074219 
618 8 304.495361328125 397.7755432128906 
618 7 316.6352844238281 391.6353759765625 
618 5 329.8038024902344 388.6384582519531 
618 11 290.8149108886719 383.5286560058594 
618 10 293.37298583984375 392.431396484375 
618 9 299.1378173828125 389.0915222167969 
619 6 328.19305419921875 399.3100891113281 
619 8 306.6560974121094 398.8749694824219 
619 5 332.1670227050781 389.12005615234375 
619 11 292.4998779296875 384.4992370605469 
619 10 295.1432800292969 392.66754150390625 
619 7 319.04833984375 392.22198486328125 
619 9 301.370849609375 389.55194091796875 
620 6 329.65484619140625 398.38714599609375 
620 8 308.0059814453125 397.5362548828125 
620 7 320.4849853515625 391.40704345703125 
620 5 333.5630798339844 388.4307556152344 
620 11 293.52130126953125 382.55322265625 
620 10 296.4535827636719 392.16754150390625 
620 9 302.54364013671875 388.36474609375 
621 6 328.7882080078125 394.9919738769531 
621 8 306.9615173339844 394.1601867675781 
621 7 319.55755615234375 387.67022705078125 
621 5 332.7144470214844 384.7567138671875 
621 11 292.5514831542969 379.57354736328125 
621 10 295.33929443359375 388.4794006347656 
621 9 301.505859375 385.1883850097656 
622 6 327.4288330078125 389.4776916503906 
622 8 305.45465087890625 388.3882751464844 
622 10 293.5318603515625 382.5015563964844 
622 5 331.50054931640625 379.4420471191406 
622 9 300.15838623046875 379.22857666015625 
622 11 291.3440246582031 374.0213623046875 
622 7 318.24114990234375 381.905517578125 
623 6 324.4155578613281 384.599365234375 
623 8 302.1904296875 383.6151123046875 
623 10 290.4969177246094 378.46533203125 
623 5 328.4518127441406 374.5694580078125 
623 11 288.1809997558594 369.1616516113281 
623 7 315.07696533203125 377.4497985839844 
623 9 296.7907409667969 374.2750244140625 
624 6 319.51434326171875 380.494140625 
624 8 297.52032470703125 379.4508972167969 
624 7 310.4299011230469 373.298583984375 
624 5 323.63409423828125 370.5733642578125 
624 11 283.4328308105469 364.9224853515625 
624 10 285.7726135253906 373.99542236328125 
624 9 292.3287658691406 369.9256286621094 
625 6 315.08013916015625 376.17047119140625 
625 8 292.9982604980469 375.19873046875 
625 7 305.7204895019531 368.64898681640625 
625 5 319.4292297363281 366.47027587890625 
625 11 278.7972412109375 360.9690246582031 
625 10 281.4062194824219 370.03094482421875 
625 9 287.61749267578125 365.70977783203125 
626 6 311.54925537109375 371.4214172363281 
626 8 289.53997802734375 370.8760986328125 
626 7 302.2568359375 363.8664245605469 
626 5 315.59503173828125 361.5223693847656 
626 11 275.4246520996094 356.9124755859375 
626 10 277.80291748046875 365.6752624511719 
626 9 284.20831298828125 361.5684814453125 
627 6 307.44097900390625 368.43402099609375 
627 8 285.3578796386719 367.559814453125 
627 10 273.5247802734375 362.5069885253906 
627 7 298.0067443847656 360.9937744140625 
627 5 311.46539306640625 358.4952392578125 
627 11 271.0357360839844 354.4377746582031 
627 9 279.8182067871094 358.46051025390625 
628 6 303.0165100097656 366.0661315917969 
628 8 280.7950744628906 365.3817138671875 
628 10 269.3184814453125 360.4552917480469 
628 5 307.36737060546875 356.3749694824219 
628 11 266.52020263671875 352.462158203125 
628 7 293.6391296386719 358.41497802734375 
628 9 275.4379577636719 355.9646301269531 
629 6 298.12164306640625 363.6451721191406 
629 8 275.9114074707031 363.1044006347656 
629 10 264.3768310546875 358.390380859375 
629 7 288.66552734375 355.8192443847656 
629 5 302.1902770996094 353.6502380371094 
629 9 270.4912109375 353.61846923828125 
629 11 261.7868957519531 349.9888610839844 
630 6 292.28204345703125 360.7006530761719 
630 8 270.0459289550781 360.08978271484375 
630 10 258.45440673828125 355.6445617675781 
630 5 296.4232482910156 350.6578369140625 
630 11 256.1113586425781 346.8492126464844 
630 7 282.7569274902344 353.3102722167969 
630 9 264.6081848144531 351.2204895019531 
631 6 287.91314697265625 358.09722900390625 
631 8 265.54449462890625 357.5838623046875 
631 10 253.9193878173828 352.9380798339844 
631 5 292.2026672363281 348.3352966308594 
631 11 251.49884033203125 344.5132751464844 
631 7 278.34881591796875 350.4779052734375 
631 9 260.135498046875 348.48748779296875 
632 6 281.3089904785156 356.38275146484375 
632 8 258.9527893066406 355.910888671875 
632 5 285.5011901855469 346.4877624511719 
632 11 245.38333129882812 342.8476257324219 
632 10 247.4310302734375 351.9425354003906 
632 7 271.7394714355469 348.8147277832031 
632 9 253.47811889648438 347.0986633300781 
633 6 274.7436218261719 356.3757629394531 
633 8 252.33982849121094 355.9869384765625 
633 5 279.3367614746094 346.46051025390625 
633 11 238.66207885742188 342.99383544921875 
633 10 240.97390747070312 351.67041015625 
633 7 265.1460266113281 348.8424377441406 
633 9 246.8925323486328 347.06097412109375 
634 6 270.26019287109375 355.5623474121094 
634 8 247.5977783203125 355.41070556640625 
634 5 274.6171875 345.6186828613281 
634 11 234.2169647216797 342.3725280761719 
634 10 236.4982452392578 350.5091857910156 
634 7 260.49017333984375 347.7846374511719 
634 9 242.31927490234375 345.86376953125 
635 6 269.18585205078125 352.4598693847656 
635 8 246.54400634765625 352.0272521972656 
635 5 273.530029296875 342.4995422363281 
635 11 233.3441619873047 338.9306640625 
635 10 235.41384887695312 348.1344909667969 
635 7 259.34124755859375 344.8133239746094 
635 9 241.13113403320312 343.03631591796875 
636 6 268.13262939453125 350.76776123046875 
636 8 245.4458770751953 350.4486999511719 
636 5 272.6220397949219 340.6014404296875 
636 10 234.09434509277344 346.1285400390625 
636 7 258.2538146972656 343.0592956542969 
636 9 239.9525604248047 341.16497802734375 
637 6 266.90179443359375 351.19952392578125 
637 8 243.9370574951172 351.01043701171875 
637 10 232.5000762939453 346.4955749511719 
637 5 271.4403381347656 340.6524963378906 
637 11 230.47532653808594 337.8552551269531 
637 7 256.8380126953125 343.39678955078125 
637 9 238.48626708984375 341.4980773925781 
638 6 265.5168151855469 351.37066650390625 
638 8 242.4664306640625 351.3196716308594 
638 5 270.027099609375 340.9327697753906 
638 11 228.7635040283203 338.16253662109375 
638 10 230.76516723632812 346.5104675292969 
638 7 255.46774291992188 343.51416015625 
638 9 236.8501434326172 341.68402099609375 
639 6 263.796630859375 351.1201171875 
639 8 240.50759887695312 351.348876953125 
639 10 228.97640991210938 346.5765686035156 
639 5 268.3377380371094 340.61492919921875 
639 11 226.51026916503906 338.46026611328125 
639 7 253.51129150390625 343.46820068359375 
639 9 234.84315490722656 341.650146484375 
640 6 261.89874267578125 350.8082580566406 
640 8 238.43392944335938 351.2019348144531 
640 5 266.3682861328125 340.4393615722656 
640 11 224.50624084472656 338.4685363769531 
640 10 226.63352966308594 346.50689697265625 
640 7 251.4622344970703 343.1403503417969 
640 9 232.64688110351562 341.5376892089844 
641 8 236.06387329101562 349.8229064941406 
641 6 259.44097900390625 349.44390869140625 
641 10 224.49517822265625 346.398193359375 
641 5 263.94830322265625 338.8768310546875 
641 11 222.3766632080078 336.6689147949219 
641 7 249.10232543945312 341.72125244140625 
641 9 230.27548217773438 340.2926025390625 
642 6 257.46356201171875 346.34375 
642 5 261.7260437011719 335.861328125 
642 11 220.0228729248047 334.1143493652344 
642 8 233.89642333984375 347.124267578125 
642 10 222.29136657714844 342.679931640625 
642 9 228.19656372070312 337.6045227050781 
642 7 246.96250915527344 338.7333984375 
643 8 231.55746459960938 343.87310791015625 
643 6 255.04885864257812 343.3763732910156 
643 10 220.00048828125 340.23529052734375 
643 7 244.5124053955078 335.60833740234375 
643 5 259.4275207519531 332.6929016113281 
643 11 217.54319763183594 331.2840270996094 
643 9 225.65673828125 334.83917236328125 
644 6 252.56460571289062 341.35284423828125 
644 8 229.08738708496094 341.80206298828125 
644 5 256.9324035644531 330.87176513671875 
644 11 215.36581420898438 329.0793762207031 
644 10 217.51312255859375 338.4710388183594 
644 9 223.28268432617188 332.57037353515625 
644 7 242.01559448242188 333.5676574707031 
645 6 251.37142944335938 339.12451171875 
645 8 227.9082489013672 339.70458984375 
645 10 216.49380493164062 336.45556640625 
645 7 240.74501037597656 331.4436950683594 
645 5 255.66896057128906 328.64080810546875 
645 9 222.04859924316406 330.4056396484375 
646 6 249.46539306640625 335.52191162109375 
646 10 214.5 332.5 
646 5 253.76698303222656 325.2200927734375 
646 8 226.1373291015625 336.43902587890625 
646 7 238.98214721679688 327.94622802734375 
646 9 220.18927001953125 327.2411193847656 
647 8 224.456298828125 333.36529541015625 
647 6 247.81350708007812 332.0422058105469 
647 10 212.91458129882812 329.6813049316406 
647 5 252.03594970703125 321.8125305175781 
647 7 237.15179443359375 324.708984375 
647 9 218.41531372070312 323.79681396484375 
647 11 210.45921325683594 320.83685302734375 
648 8 222.31809997558594 333.0748291015625 
648 6 245.58480834960938 331.5063781738281 
648 5 249.74172973632812 321.18304443359375 
648 10 210.64678955078125 329.53533935546875 
648 9 216.23468017578125 323.74713134765625 
648 7 234.98204040527344 324.2425842285156 
649 8 219.4544677734375 334.7673645019531 
649 6 242.79522705078125 333.1317443847656 
649 10 207.55401611328125 330.8117980957031 
649 5 246.7171630859375 322.60919189453125 
649 11 204.9998779296875 322.5 
649 7 232.13229370117188 325.779052734375 
649 9 213.27601623535156 325.52154541015625 
650 6 241.02328491210938 333.93475341796875 
650 5 245.02587890625 323.2197570800781 
650 8 217.60894775390625 335.6500549316406 
650 10 205.55039978027344 332.4879455566406 
650 7 230.35899353027344 326.9443664550781 
650 9 211.36141967773438 326.68341064453125 
651 8 215.5872802734375 337.1973876953125 
651 6 239.01344299316406 334.9767761230469 
651 10 203.6578826904297 333.6008605957031 
651 7 228.33004760742188 327.8236083984375 
651 9 209.1608123779297 327.7596130371094 
651 11 200.501708984375 324.51885986328125 
651 5 242.93927001953125 324.26611328125 
652 8 214.55613708496094 337.9143371582031 
652 6 238.03121948242188 335.69012451171875 
652 5 241.77688598632812 324.7871398925781 
652 10 202.3887939453125 334.4824523925781 
652 7 227.25575256347656 328.8227844238281 
652 9 207.95040893554688 328.95294189453125 
653 8 214.3825225830078 337.6684875488281 
653 6 237.99392700195312 335.3029479980469 
653 10 201.5910186767578 334.48858642578125 
653 7 227.06585693359375 328.4002685546875 
653 11 198.55331420898438 326.1728820800781 
653 5 241.51144409179688 324.5000915527344 
653 9 207.62059020996094 328.7251892089844 
654 8 213.9514923095703 336.8062744140625 
654 6 237.7357635498047 334.052978515625 
654 10 201.38027954101562 333.6688537597656 
654 11 197.94558715820312 324.60504150390625 
654 5 241.01083374023438 322.9886474609375 
654 7 226.7424774169922 327.2041931152344 
654 9 207.17860412597656 327.55633544921875 
655 8 213.56643676757812 334.8893127441406 
655 6 237.09812927246094 332.0499267578125 
655 10 200.7725830078125 331.9066162109375 
655 9 206.57691955566406 325.55645751953125 
655 7 226.3887481689453 325.24945068359375 
655 11 197.44082641601562 322.7045593261719 
655 5 240.46112060546875 321.0715637207031 
656 6 236.85743713378906 330.8731689453125 
656 10 200.06927490234375 330.7660827636719 
656 11 196.4915008544922 322.4564514160156 
